#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story107.txt	17   	कहा                                	VM             	B-VGF   			कहा,v                         	-     
story107.txt	18   	कि                                 	CC             	B-CCP   			कि,avy                        	-     
story107.txt	19   	भारत                               	NNP            	B-NP    			भारत,n                        	(6)
story107.txt	20   	डिजिटल                        	NNC            	B-NP    			डिजिटल,n                      	(4
story107.txt	21   	क्रांति                              	NN             	I-NP    			क्रांति,n                       	4)
story107.txt	22   	में                                  	PSP            	I-NP    			में,psp                         	-     
story107.txt	23   	सबसे                                	JJ             	B-NP    			सबसा,adj                      	-     
story107.txt	24   	आगे                                 	NST            	I-NP    			आगे,adv                        	-     
story107.txt	25   	है                                  	VM             	B-VGF   			है,v                           	-     
story107.txt	26   	।                           SYM            	I-VGF   				.,punc                        	-     

story107.txt	0    	उन्होंने                              	PRP            	B-NP    			वह,pn                         	(1)
story107.txt	1    	यह                                 	PRP            	B-NP    			यह,pn                         	-     
story107.txt	2    	भी                                 	RP             	I-NP    			भी,avy                        	-     
story107.txt	3    	उल्लेख                               	NN             	B-NP    			उल्लेख,n                        	-     
story107.txt	4    	किया                               	VM             	B-VGF   			कर,v                          	-     
story107.txt	5    	कि                                 	CC             	B-CCP   			कि,avy                        	-     
story107.txt	6    	दुनिया                              	NN             	B-NP    			दुनिया,n                       	-     
story107.txt	7    	ने                                  	PSP            	I-NP    			ने,psp                         	-     
story107.txt	8    	हमारे                               	PRP            	B-NP    			मैं,pn                          	-     
story107.txt	9    	देश                                 	NN             	B-NP    			देश,n                          	-     
story107.txt	10   	के                                  	PSP            	I-NP    			का,psp                        	-     
story107.txt	11   	सबसे                                	INTF           	B-NP    			सब,pn                         	-     
story107.txt	12   	बड़े                                 	JJ             	I-NP    			बड़ा,adj                       	-     
story107.txt	13   	डिजिटल                        	NNC            	I-NP    			डिजिटल,n                      	-     
story107.txt	14   	पहचान                              	NN             	I-NP    			पहचान,n                       	-     
story107.txt	15   	कार्यक्रम                       	NN             	B-NP    			कार्यक्रम,n                     	-     
story107.txt	16   	गोविन                              	NNP            	B-NP    			गोविन,unk                     	-     
story107.txt	17   	की                                 	PSP            	I-NP    			का,psp                        	-     
story107.txt	18   	वेबसाइट                        	NN             	B-NP    			वेबसाइट,n                      	-     
story107.txt	19   	के                                  	PSP            	I-NP    			का,psp                        	-     
story107.txt	20   	माध्यम                              	NN             	B-NP    			माध्यम,n                       	-     
story107.txt	21   	से                                  	PSP            	I-NP    			से,psp                         	-     
story107.txt	22   	टीकाकरण                       	NNC            	B-NP    			टीकाकरण,n                     	-     
story107.txt	23   	कार्यक्रम                       	NN             	I-NP    			कार्यक्रम,n                     	-     
story107.txt	24   	की                                 	PSP            	I-NP    			का,psp                        	-     
story107.txt	25   	सफलता                              	NN             	B-NP    			सफलता,n                       	-     
story107.txt	26   	देखी                                	VM             	B-VGF   			देख,v                          	-     
story107.txt	27   	है                                  	VAUX           	I-VGF   			है,v                           	-     
story107.txt	28   	।                           SYM            	I-VGF   				.,punc                        	-     

story107.txt	0    	आरएस                               	NNPC           	B-NP    			आरएस,unk                      	(1
story107.txt	1    	शर्मा                               	NNP            	I-NP    			शर्मा,n                        	1)
story107.txt	2    	ने                                  	PSP            	I-NP    			ने,psp                         	-     
story107.txt	3    	यह                                 	PRP            	B-NP    			यह,pn                         	-     
story107.txt	4    	भी                                 	RP             	I-NP    			भी,avy                        	-     
story107.txt	5    	कहा                                	VM             	B-VGF   			कहा,v                         	-     
story107.txt	6    	कि                                 	CC             	B-CCP   			कि,avy                        	-     
story107.txt	7    	आयुष्मान                        	NN             	B-NP    			आयुष्मान,adj                    	(7
story107.txt	8    	भारत                               	NNP            	B-NP    			भारत,n                        	7)
story107.txt	9    	डिजिटल                        	NNP            	B-NP    			डिजिटल,n                      	-     
story107.txt	10   	पहल                                	NN             	I-NP    			पहल,n                         	-     
story107.txt	11   	अन्य                                	JJ             	B-NP    			अन्य,adj                       	-     
story107.txt	12   	स्वास्थ्य                        	NNC            	I-NP    			स्वास्थ्य,n                      	-     
story107.txt	13   	सेवाओं                               	NN             	I-NP    			सेवा,n                         	-     
story107.txt	14   	में                                  	PSP            	I-NP    			में,psp                         	-     
story107.txt	15   	भी                                 	RP             	I-NP    			भी,avy                        	-     
story107.txt	16   	इस                                 	DEM            	B-NP    			यह,pn                         	-     
story107.txt	17   	सफलता                              	NN             	I-NP    			सफलता,n                       	-     
story107.txt	18   	को                                 	PSP            	I-NP    			को,psp                        	-     
story107.txt	19   	दोहराने                        	VM             	B-VGNN  			दोहरा,v                       	-     
story107.txt	20   	के                                  	PSP            	I-VGNN  			का,psp                        	-     
story107.txt	21   	लिए                                	PSP            	I-VGNN  			लिए,psp                       	-     
story107.txt	22   	कदम                                	NN             	B-NP    			कदम,n                         	-     
story107.txt	23   	उठा                                	VM             	B-VGF   			उठा,v                         	-     
story107.txt	24   	रही                                	VAUX           	I-VGF   			रह,v                          	-     
story107.txt	25   	है                                  	VAUX           	I-VGF   			है,v                           	-     
story107.txt	26   	।                           SYM            	I-VGF   				.,punc                        	-     

#end document
#begin document (story108.txt); part 000
story108.txt	tok_No	Token			POS			Coreference
story108.txt	0    	राष्ट्रीय                       	NNPC           	B-NP    			राष्ट्रीय,adj                   	(2
story108.txt	1    	स्वास्थ्य                        	NNPC           	I-NP    			स्वास्थ्य,n                      	2
story108.txt	2    	मिशन                               	NNP            	B-NP    			मिशन,n                        	2)
story108.txt	3    	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	4    	तहत                                	PSP            	I-NP    			तहत,psp                       	-     
story108.txt	5    	केंद्रीय                              	NNPC           	B-NP    			केंद्रीय,adj                     	-     
story108.txt	6    	स्वास्थ्य                        	NNPC           	I-NP    			स्वास्थ्य,n                      	-     
story108.txt	7    	मंत्रालय                        	NNP            	B-NP    			मंत्रालय,n                      	-     
story108.txt	8    	ने                                  	PSP            	I-NP    			ने,psp                         	-     
story108.txt	9    	की                                 	VM             	B-VGNF  			कर,v                          	-     
story108.txt	10   	गई                                 	VAUX           	I-VGNF  			जा,v                          	-     
story108.txt	11   	प्रगति                              	NN             	B-NP    			प्रगति,n                       	-     
story108.txt	12   	की                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	13   	समीक्षा                        	NN             	B-NP    			समीक्षा,n                      	-     
story108.txt	14   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	15   	लिए                                	PSP            	I-NP    			लिए,psp                       	-     
story108.txt	16   	राज्यों/केंद्र                     	NNPC           	B-NP    			,                             	-     
story108.txt	17   	शासित                              	JJ             	I-NP    			शासित,adj                     	-     
story108.txt	18   	प्रदेशों                              	NN             	I-NP    			प्रदेश,n                        	-     
story108.txt	19   	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	20   	संपर्क                               	NN             	B-NP    			संपर्क,n                        	-     
story108.txt	21   	किया                               	VM             	B-VGF   			कर,v                          	-     
story108.txt	22   	है;                                 	VAUX           	I-VGF   			है;,unk                        	-     
story108.txt	23   	ईसीआरपी-II          	NNP            	B-NP    			ईसीआरपी-ईई,unk                	(3)
story108.txt	24   	,                   	SYM            	I-NP    			&चोम्म,punc                    	-     
story108.txt	25   	15वें                                	NNPC           	B-NP    			15वाँ,adj                      	-     
story108.txt	26   	वित्त                               	NNPC           	I-NP    			वित्त,n                        	-     
story108.txt	27   	आयोग                               	NNP            	B-NP    			आयोग,n                        	-     
story108.txt	28   	ने                                  	PSP            	I-NP    			ने,psp                         	-     
story108.txt	29   	राज्यों                              	NN             	B-NP    			राज्य,n                        	-     
story108.txt	30   	को                                 	PSP            	I-NP    			को,psp                        	-     
story108.txt	31   	योजनाओं                        	NN             	B-NP    			योजना,n                       	-     
story108.txt	32   	को                                 	PSP            	I-NP    			को,psp                        	-     
story108.txt	33   	शीघ्रता                        	NN             	B-NP    			शीघ्रता,n                      	-     
story108.txt	34   	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	35   	पूरा                                	JJ             	B-JJP   			पूरा,adj                       	-     
story108.txt	36   	करने                                	VM             	B-VGNN  			कर,v                          	-     
story108.txt	37   	का                                 	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	38   	निर्देश                              	NN             	B-NP    			निर्देश,n                       	-     
story108.txt	39   	दिया                               	VM             	B-VGF   			दे,v                           	-     

story108.txt	0    	केंद्रीय                              	NNPC           	B-NP    			केंद्रीय,adj                     	(1
story108.txt	1    	स्वास्थ्य                        	NNC            	I-NP    			स्वास्थ्य,n                      	1
story108.txt	2    	सचिव                               	NN             	I-NP    			सचिव,n                        	1)
story108.txt	3    	श्री                                	NNPC           	B-NP    			श्री,n                         	(1
story108.txt	4    	राजेश                               	NNPC           	I-NP    			राजेश,n                        	1
story108.txt	5    	भूषण                                	NNP            	B-NP    			भूषण,n                         	1)
story108.txt	6    	द्वारा                              	PSP            	I-NP    			द्वारा,psp                     	-     
story108.txt	7    	आज                                 	NN             	B-NP    			आज,n                          	-     
story108.txt	8    	राष्ट्रीय                       	NNPC           	B-NP    			राष्ट्रीय,adj                   	(2
story108.txt	9    	स्वास्थ्य                        	NNPC           	I-NP    			स्वास्थ्य,n                      	2
story108.txt	10   	पहल                                	NNP            	B-NP    			पहल,n                         	2)
story108.txt	11   	,                   	SYM            	I-NP    			&चोम्म,punc                    	-     
story108.txt	12   	आपातकालीन                     	JJ             	B-NP    			आपातकालीन,adj                 	(3
story108.txt	13   	कोविड                              	NNPC           	I-NP    			कोविड,unk                     	3
story108.txt	14   	उपचार                              	NNC            	I-NP    			उपचार,n                       	3
story108.txt	15   	पैकेज                                	NN             	I-NP    			पैकेज,n                         	3
story108.txt	16   	(ईसीआरपी-II)        	NNP            	B-NP    			(सीआरपी-ईई),unk               	3)
story108.txt	17   	,                   	SYM            	I-NP    			&चोम्म,punc                    	-     
story108.txt	18   	प्रधानमंत्री                     	NNP            	B-NP    			प्रधानमंत्री,n                   	(4)
story108.txt	19   	आयुष्मान                        	NN             	I-NP    			आयुष्मान,adj                    	-     
story108.txt	20   	भारत                               	NNP            	B-NP    			भारत,n                        	-     
story108.txt	21   	स्वास्थ्य                        	NNPC           	I-NP    			स्वास्थ्य,n                      	-     
story108.txt	22   	रूपरेखा                              	NNPC           	B-NP    			रूपरेखा,n                       	-     
story108.txt	23   	पहल                                	NN             	I-NP    			पहल,n                         	-     
story108.txt	24   	,                   	SYM            	I-NP    			&चोम्म,punc                    	-     
story108.txt	25   	15वीं                               	NNPC           	B-NP    			15वाँ,adj                      	-     
story108.txt	26   	अनुदान                              	NNPC           	I-NP    			अनुदान,n                       	-     
story108.txt	27   	समिति                              	NN             	I-NP    			समिति,n                       	-     
story108.txt	28   	अनुदान                              	NN             	B-NP    			अनुदान,n                       	-     
story108.txt	29   	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	30   	प्रधानमंत्री                     	NNP            	B-NP    			प्रधानमंत्री,n                   	-     
story108.txt	31   	राष्ट्रीय                       	NNPC           	B-NP    			राष्ट्रीय,adj                   	-     
story108.txt	32   	डायलिसिस                      	NNPC           	I-NP    			डायलिसिस,unk                  	-     
story108.txt	33   	कार्यक्रम                       	NNP            	B-NP    			कार्यक्रम,n                     	-     
story108.txt	34   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	35   	क्रियान्वयन                     	NN             	B-NP    			क्रियान्वयन,n                   	-     
story108.txt	36   	में                                  	PSP            	I-NP    			में,psp                         	-     
story108.txt	37   	प्रगति                              	NN             	B-NP    			प्रगति,n                       	-     
story108.txt	38   	की                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	39   	समीक्षा                        	NNC            	B-NP    			समीक्षा,n                      	-     
story108.txt	40   	बैठक                                	NN             	I-NP    			बैठक,n                         	-     
story108.txt	41   	में                                  	PSP            	I-NP    			में,psp                         	-     
story108.txt	42   	वीडियो                        	NN             	B-NP    			वीडियो,n                      	-     
story108.txt	43   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	44   	माध्यम                              	NN             	B-NP    			माध्यम,n                       	-     
story108.txt	45   	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	46   	सभी                                	QF             	B-NP    			सब,adj                        	-     
story108.txt	47   	राज्यों                              	NN             	I-NP    			राज्य,n                        	-     
story108.txt	48   	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	49   	केंद्र                                	NNP            	B-NP    			केंद्र,n                         	-     
story108.txt	50   	शासित                              	JJ             	B-NP    			शासित,adj                     	-     
story108.txt	51   	प्रदेशों                              	NN             	I-NP    			प्रदेश,n                        	-     
story108.txt	52   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	53   	साथ                                	NST            	I-NP    			साथ,adv                       	-     
story108.txt	54   	जांच                                	NN             	B-NP    			जांच,n                         	-     
story108.txt	55   	की                                 	VM             	B-VGF   			कर,v                          	-     
story108.txt	56   	गई                                 	VAUX           	I-VGF   			जा,v                          	-     
story108.txt	57   	।                           SYM            	I-VGF   				.,punc                        	-     

story108.txt	0    	देश                                 	NN             	B-NP    			देश,n                          	-     
story108.txt	1    	भर                                 	RP             	I-NP    			भर,adv                        	-     
story108.txt	2    	में                                  	PSP            	I-NP    			में,psp                         	-     
story108.txt	3    	कम                                 	QF             	B-NP    			कम,adj                        	-     
story108.txt	4    	लागत                               	NN             	I-NP    			लागत,n                        	-     
story108.txt	5    	पर                                 	PSP            	I-NP    			पर,psp                        	-     
story108.txt	6    	सार्वजनिक                      	JJ             	B-NP    			सार्वजनिक,adj                  	-     
story108.txt	7    	स्वास्थ्य                        	NNC            	I-NP    			स्वास्थ्य,n                      	-     
story108.txt	8    	सेवाओं                               	NN             	I-NP    			सेवा,n                         	-     
story108.txt	9    	तक                                 	PSP            	I-NP    			तक,psp                        	-     
story108.txt	10   	सार्वभौमिक                     	JJ             	B-NP    			सार्वभौमिक,adj                 	-     
story108.txt	11   	पहुंच                                	NN             	I-NP    			पहुंच,n                         	-     
story108.txt	12   	सुनिश्चित                       	JJ             	B-JJP   			सुनिश्चित,adj                   	-     
story108.txt	13   	करने                                	VM             	B-VGNN  			कर,v                          	-     
story108.txt	14   	के                                  	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	15   	लिए                                	PSP            	I-VGNN  			लिए,psp                       	-     
story108.txt	16   	केंद्र                                	NNPC           	B-NP    			केंद्र,n                         	-     
story108.txt	17   	सरकार                              	NNP            	I-NP    			सरकार,n                       	-     
story108.txt	18   	द्वारा                              	PSP            	I-NP    			द्वारा,psp                     	-     
story108.txt	19   	की                                 	VM             	B-VGNF  			कर,v                          	-     
story108.txt	20   	गई                                 	VAUX           	I-VGNF  			जा,v                          	-     
story108.txt	21   	विभिन्न                        	JJ             	B-NP    			विभिन्न,adj                    	-     
story108.txt	22   	पहलों                               	NN             	I-NP    			पहला,n                        	-     
story108.txt	23   	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	24   	उपायों                              	NN             	B-NP    			उपाय,n                        	-     
story108.txt	25   	को                                 	PSP            	I-NP    			को,psp                        	-     
story108.txt	26   	उजागर                              	JJ             	B-JJP   			उजागर,adj                     	-     
story108.txt	27   	करने                                	VM             	B-VGNN  			कर,v                          	-     
story108.txt	28   	के                                  	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	29   	लिए                                	PSP            	I-VGNN  			लिए,psp                       	-     
story108.txt	30   	,                   	SYM            	I-VGNN  			&चोम्म,punc                    	-     
story108.txt	31   	योजना                              	NN             	B-NP    			योजना,n                       	-     
story108.txt	32   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	33   	कार्यान्वयन                     	NN             	B-NP    			कार्यान्वयन,n                   	-     
story108.txt	34   	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	35   	राष्ट्रीय                       	NNPC           	B-NP    			राष्ट्रीय,adj                   	(2
story108.txt	36   	स्वास्थ्य                        	NNPC           	I-NP    			स्वास्थ्य,n                      	2
story108.txt	37   	मिशन                               	NNP            	B-NP    			मिशन,n                        	2)
story108.txt	38   	सहित                               	PSP            	I-NP    			सहित,psp                      	-     
story108.txt	39   	योजनाओं                        	NN             	B-NP    			योजना,n                       	-     
story108.txt	40   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	41   	तहत                                	PSP            	I-NP    			तहत,psp                       	-     
story108.txt	42   	राज्यों/संघ                      	NN             	B-NP    			,                             	-     
story108.txt	43   	राज्य                               	NNC            	B-NP    			राज्य,n                        	-     
story108.txt	44   	क्षेत्रों                              	NN             	I-NP    			क्षेत्र,n                        	-     
story108.txt	45   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	46   	लिए                                	PSP            	I-NP    			लिए,psp                       	-     
story108.txt	47   	धन                                 	NN             	B-NP    			धन,n                          	-     
story108.txt	48   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	49   	आवंटन                               	NN             	B-NP    			आवंटन,n                        	-     
story108.txt	50   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	51   	बारे                                	PSP            	I-NP    			बार,v                         	-     
story108.txt	52   	में                                  	PSP            	I-NP    			में,psp                         	-     
story108.txt	53   	जानकारी                       	NN             	B-NP    			जानकारी,n                     	-     
story108.txt	54   	दी                                 	VM             	B-VGF   			दे,v                           	-     
story108.txt	55   	गई                                 	VAUX           	I-VGF   			जा,v                          	-     
story108.txt	56   	।                           SYM            	I-VGF   				.,punc                        	-     
story108.txt	57   	।                           SYM            	I-VGF   				.,punc                        	-     

story108.txt	0    	इन                                 	DEM            	B-NP    			यह,pn                         	-     
story108.txt	1    	कार्यक्रमों                      	NN             	I-NP    			कार्यक्रम,n                     	-     
story108.txt	2    	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	3    	पहलों                               	NN             	B-NP    			पहला,n                        	-     
story108.txt	4    	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	5    	कार्यान्वयन                     	NN             	B-NP    			कार्यान्वयन,n                   	-     
story108.txt	6    	को                                 	PSP            	I-NP    			को,psp                        	-     
story108.txt	7    	सुनिश्चित                       	JJ             	B-JJP   			सुनिश्चित,adj                   	-     
story108.txt	8    	करने                                	VM             	B-VGNN  			कर,v                          	-     
story108.txt	9    	के                                  	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	10   	लिए                                	PSP            	I-VGNN  			लिए,psp                       	-     
story108.txt	11   	,                   	SYM            	I-VGNN  			&चोम्म,punc                    	-     
story108.txt	12   	केंद्रीय                              	NNPC           	B-NP    			केंद्रीय,adj                     	(1
story108.txt	13   	स्वास्थ्य                        	NNPC           	I-NP    			स्वास्थ्य,n                      	1
story108.txt	14   	सचिव                               	NNP            	B-NP    			सचिव,n                        	1)
story108.txt	15   	ने                                  	PSP            	I-NP    			ने,psp                         	-     
story108.txt	16   	सरकार                              	NN             	B-NP    			सरकार,n                       	-     
story108.txt	17   	द्वारा                              	PSP            	I-NP    			द्वारा,psp                     	-     
story108.txt	18   	आवंटित                              	JJ             	B-NP    			आवंटित,adj                     	-     
story108.txt	19   	धन                                 	NN             	I-NP    			धन,n                          	-     
story108.txt	20   	का                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	21   	कुशल                                	JJ             	B-NP    			कुशल,adj                       	-     
story108.txt	22   	तरीके                               	NN             	I-NP    			तरीका,n                       	-     
story108.txt	23   	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	24   	उपयोग                              	NN             	B-NP    			उपयोग,n                       	-     
story108.txt	25   	करके                                	VM             	B-VGNF  			करक,v                         	-     
story108.txt	26   	काम                                	NN             	B-NP    			काम,n                         	-     
story108.txt	27   	में                                  	PSP            	I-NP    			में,psp                         	-     
story108.txt	28   	तेजी                                	NN             	B-NP    			तेजी,n                         	-     
story108.txt	29   	लाने                                	VM             	B-VGNN  			ला,v                          	-     
story108.txt	30   	का                                 	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	31   	अनुरोध                              	NN             	B-NP    			अनुरोध,n                       	-     
story108.txt	32   	किया                               	VM             	B-VGF   			कर,v                          	-     
story108.txt	33   	है                                  	VAUX           	I-VGF   			है,v                           	-     
story108.txt	34   	।                           SYM            	I-VGF   				.,punc                        	-     

story108.txt	0    	उन्होंने                              	PRP            	B-NP    			वह,pn                         	(1)
story108.txt	1    	राज्य/केंद्र                      	NNP            	B-NP    			,                             	-     
story108.txt	2    	शासित                              	JJ             	B-NP    			शासित,adj                     	-     
story108.txt	3    	प्रदेशों                              	NN             	I-NP    			प्रदेश,n                        	-     
story108.txt	4    	की                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	5    	सरकारों                        	NN             	B-NP    			सरकार,n                       	-     
story108.txt	6    	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	7    	केंद्र                                	NNPC           	B-NP    			केंद्र,n                         	-     
story108.txt	8    	सरकार                              	NNP            	I-NP    			सरकार,n                       	-     
story108.txt	9    	द्वारा                              	PSP            	I-NP    			द्वारा,psp                     	-     
story108.txt	10   	आवंटित                              	JJ             	B-NP    			आवंटित,adj                     	-     
story108.txt	11   	धन                                 	NN             	I-NP    			धन,n                          	-     
story108.txt	12   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	13   	उपयोग                              	NN             	B-NP    			उपयोग,n                       	-     
story108.txt	14   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	15   	दस्तावेज/उपयोग                  	NN             	B-NP    			,                             	-     
story108.txt	16   	प्रमाण                              	NNC            	B-NP    			प्रमाण,n                       	-     
story108.txt	17   	पत्र                                	NN             	I-NP    			पत्र,n                         	-     
story108.txt	18   	प्रदान                              	NN             	B-NP    			प्रदान,n                       	-     
story108.txt	19   	करने                                	VM             	B-VGF   			कर,v                          	-     
story108.txt	20   	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	21   	अप्रयुक्त                        	JJ             	B-NP    			अप्रयुक्त,adj                    	-     
story108.txt	22   	धन                                 	NN             	I-NP    			धन,n                          	-     
story108.txt	23   	की                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	24   	वापसी                              	NN             	B-NP    			वापसी,n                       	-     
story108.txt	25   	सुनिश्चित                       	JJ             	B-JJP   			सुनिश्चित,adj                   	-     
story108.txt	26   	करने                                	VM             	B-VGNN  			कर,v                          	-     
story108.txt	27   	का                                 	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	28   	आग्रह                               	NN             	B-NP    			आग्रह,n                        	-     
story108.txt	29   	किया                               	VM             	B-VGF   			कर,v                          	-     
story108.txt	30   	।                           SYM            	I-VGF   				.,punc                        	-     

story108.txt	0    	वर्तमान                        	NN             	B-NP    			वर्तमान,n                      	-     
story108.txt	1    	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	2    	भविष्य                              	NN             	B-NP    			भविष्य,n                       	-     
story108.txt	3    	की                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	4    	महामारियों/आपदाओं               	NN             	B-NP    			,                             	-     
story108.txt	5    	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	6    	प्रभावी                        	JJ             	B-NP    			प्रभावी,adj                    	-     
story108.txt	7    	ढंग                                 	NN             	I-NP    			ढंग,n                          	-     
story108.txt	8    	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	9    	निपटने                              	VM             	B-VGNN  			निपट,v                        	-     
story108.txt	10   	के                                  	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	11   	लिए                                	PSP            	I-VGNN  			लिए,psp                       	-     
story108.txt	12   	स्वास्थ्य                        	NNC            	B-NP    			स्वास्थ्य,n                      	-     
story108.txt	13   	प्रणालियों                      	NN             	I-NP    			प्रणाली,n                      	-     
story108.txt	14   	को                                 	PSP            	I-NP    			को,psp                        	-     
story108.txt	15   	तैयार                               	JJ             	B-JJP   			तैयार,adj                      	-     
story108.txt	16   	करना                               	VM             	B-VGNN  			कर,v                          	-     
story108.txt	17   	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	18   	प्राथमिक                       	JJ             	B-JJP   			प्राथमिक,adj                   	-     
story108.txt	19   	,                   	SYM            	I-JJP   			&चोम्म,punc                    	-     
story108.txt	20   	माध्यमिक                       	JJ             	B-JJP   			माध्यमिक,adj                   	-     
story108.txt	21   	और                                 	CC             	B-CCP   			और,avy                        	-     
story108.txt	22   	तृतीयक                              	JJ             	B-NP    			तृतीयक,n                       	-     
story108.txt	23   	देखभाल                              	NN             	I-NP    			देखभाल,n                       	-     
story108.txt	24   	के                                  	PSP            	I-NP    			का,psp                        	-     
story108.txt	25   	लिए                                	PSP            	I-NP    			लिए,psp                       	-     
story108.txt	26   	आवश्यक                              	JJ             	B-NP    			आवश्यक,adj                     	-     
story108.txt	27   	बुनियादी                       	JJ             	I-NP    			बुनियादी,adj                   	-     
story108.txt	28   	ढांचे                                	NN             	I-NP    			ढांचा,n                        	-     
story108.txt	29   	का                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	30   	निर्माण                        	NN             	B-NP    			निर्माण,n                      	-     
story108.txt	31   	करने                                	VM             	B-VGNN  			कर,v                          	-     
story108.txt	32   	के                                  	PSP            	I-VGNN  			का,psp                        	-     
story108.txt	33   	लिए                                	PSP            	I-VGNN  			लिए,psp                       	-     
story108.txt	34   	2021-22             	NNP            	B-NP    			2021-22,num                   	-     
story108.txt	35   	से                                  	PSP            	I-NP    			से,psp                         	-     
story108.txt	36   	2025-26             	NNP            	B-NP    			2025-26,num                   	-     
story108.txt	37   	तक                                 	PSP            	I-NP    			तक,psp                        	-     
story108.txt	38   	की                                 	PSP            	I-NP    			का,psp                        	-     
story108.txt	39   	अवधि                               	NN             	B-NP    			अवधि,n                        	-     
story108.txt	40   	के                                  	PSP            	I-NP    			का,psp                        	-     
