#begin document (story100.txt); part 000
story100.txt	tok_No	Token				POS		Anaphora     Coreference
story109.txt	12   	பூஷண்                                             	N_NNP          	I-NP 			பூஷண்,N                             	-    
story109.txt	13   	ஆகியோர்                                      	N_NN           	B-NP 			ஆகியோர்,N                           	-    
story109.txt	14   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	15   	சுகாதரத்துறையின்                          	N_NN           	B-NP 			சுகாதரத்துறையின்,unk                 	-    
story109.txt	16   	மூத்த                                             	JJ             	I-NP 			மூத்த,ADJ                           	-    
story109.txt	17   	அதிகாரிகளுடனும்                          	N_NN           	I-NP 			அதிகாரி,N                          	-    
story109.txt	18   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	19   	கொவிட்                                            	N_NNP          	B-NP 			கொவிட்,N,,,                         	(1
story109.txt	20   	-                            	RD_SYM         	I-NP 			-,punc                             	1
story109.txt	21   	19                           	QT_QTC         	B-NP 			19,num                             	1
story109.txt	22   	நோய்                                              	N_NN           	I-NP 			நோய்,N                              	1
story109.txt	23   	தொற்று                                            	V_VM_VNF_VBN   	B-VGNF			தொற்று,N                            	1)
story109.txt	24   	அதிகமுள்ள                                    	JJ             	B-NP 			அதிகம்,N                            	-    
story109.txt	25   	30                           	QT_QTC         	I-NP 			30,num                             	-    
story109.txt	26   	நகராட்சி                                     	N_NN           	I-NP 			நகராட்சி,N                          	-    
story109.txt	27   	பகுதிகளைச்                                   	N_NN           	B-NP 			பகுதி,N                            	-    
story109.txt	28   	சேர்ந்த                                            	JJ             	B-NP 			சேர்ந்த,ADJ                          	-    
story109.txt	29   	மக்கள்                                             	N_NN           	I-NP 			மக்கள்,N                             	-    
story109.txt	30   	தொடர்பு                                      	N_NN           	I-NP 			தொடர்பு,N                           	-    
story109.txt	31   	சுகாதார                                     	N_NN           	I-NP 			சுகாதார,ADJ                        	-    
story109.txt	32   	செயலாளர்களுடனும்                          	N_NN           	I-NP 			செயலாளர்,N                          	-    
story109.txt	33   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	34   	நகராட்சி                                     	N_NN           	B-NP 			நகராட்சி,N                          	-    
story109.txt	35   	ஆணையர்களுடனும்                            	N_NN           	I-NP 			ஆணையர்,N                            	-    
story109.txt	36   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	37   	மருத்துவ                                     	N_NN           	B-NP 			மருத்துவம்,N                         	-    
story109.txt	38   	அதிகாரிகளுடனும்                          	N_NN           	I-NP 			அதிகாரி,N                          	-    
story109.txt	39   	மற்ற                                              	JJ             	B-NP 			மற்ற,ADJ                            	-    
story109.txt	40   	உயர்                                              	N_NN           	I-NP 			உயர்,ADJ                            	-    
story109.txt	41   	அதிகாரிகளுடனும்                          	N_NN           	I-NP 			அதிகாரி,N                          	-    
story109.txt	42   	ஒரு                                              	QT_QTC         	B-NP 			ஒரு,ADJ                            	-    
story109.txt	43   	உயர்மட்ட                                      	JJ             	I-NP 			உயர்மட்டம்,N                          	-    
story109.txt	44   	ஆய்வுக்கூட்டத்தை                            	N_NN           	I-NP 			ஆய்வுக்கூட்டம்,N                       	-    
story109.txt	45   	இன்று                                             	N_NN           	B-NP 			இன்று,N                             	-    
story109.txt	46   	நடத்தினர்                                     	V_VM_VF        	B-VGF			நடத்து,V                            	-    
story109.txt	47   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	இந்த                                              	DM_DMR         	B-NP 			இந்த,ADJ                            	-    
story109.txt	1    	30                           	QT_QTC         	I-NP 			30,num                             	-    
story109.txt	2    	நகராட்சி                                     	N_NN           	I-NP 			நகராட்சி,N                          	-    
story109.txt	3    	பகுதிகள்                                     	N_NN           	B-NP 			பகுதி,N                            	-    
story109.txt	4    	பின்வரும்                                     	JJ             	B-NP 			பின்வா,V                            	-    
story109.txt	5    	மாநிலங்கள்                                    	N_NN           	I-NP 			மாநிலம்,N                           	-    
story109.txt	6    	/                            	RD_PUNC        	I-NP 			/,punc                             	-    
story109.txt	7    	யூனியன்                                      	N_NNP          	B-NP 			யூனியன்,N                           	-    
story109.txt	8    	பிரதேசங்களை                                  	N_NN           	I-NP 			பிரதேசம்,N                          	-    
story109.txt	9    	சேர்ந்தவை                                     	V_VM_VNF_RP_PRP	B-VGNF			சேர்,V                              	-    
story109.txt	10   	:                       	RD_PUNC        	I-VGNF			:,punc                             	-    
story109.txt	11   	மகாராஷ்டிரா                                  	N_NNP          	B-NP 			மகாராஷ்டிரா,N                       	-    
story109.txt	12   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	13   	தமிழ்நாடு                                    	N_NNP          	B-NP 			தமிழ்நாடு,N                         	-    
story109.txt	14   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	15   	குஜராத்                                      	N_NNP          	B-NP 			குஜராத்,N                           	-    
story109.txt	16   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	17   	டெல்லி                                            	N_NNP          	B-NP 			டெல்லி,N                            	-    
story109.txt	18   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	19   	மத்தியப்                                      	JJ             	B-NP 			மத்திய,ADJ                          	-    
story109.txt	20   	பிரதேசம்                                     	N_NN           	I-NP 			பிரதேசம்,N                          	-    
story109.txt	21   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	22   	மேற்கு                                            	N_NNP          	B-NP 			மேற்கு,N                            	-    
story109.txt	23   	வங்கம்                                             	N_NNP          	I-NP 			வங்கம்,N                             	-    
story109.txt	24   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	25   	ராஜஸ்தான்                                     	N_NNP          	B-NP 			ராஜஸ்தான்,N                          	-    
story109.txt	26   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	27   	உத்தரப்பிரதேசம்                            	N_NNP          	B-NP 			உத்தரப்பிரதேசம்,N                     	-    
story109.txt	28   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	29   	தெலுங்கானா                                   	N_NNP          	B-NP 			தெலுங்கானா,N                        	-    
story109.txt	30   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	31   	ஆந்திரா                                      	N_NNP          	B-NP 			ஆந்திரா,N                           	-    
story109.txt	32   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	33   	பஞ்சாப்                                            	N_NNP          	B-NP 			பஞ்சாப்,N                            	-    
story109.txt	34   	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story109.txt	35   	ஒடிசா                                            	N_NNP          	B-NP 			ஒடிசா,N                            	-    
story109.txt	36   	ஆகியவை                                      	N_NN           	I-NP 			ஆகியவை,N                           	-    
story109.txt	37   	.                            	RD_PUNC        	I-NP 			&dot;,punc                         	-    

story109.txt	0    	கொவிட்-19                                    	N_NNP          	B-NP 			கொவிட்-19,N,,,                      	(1
story109.txt	1    	நோய்                                              	N_NN           	I-NP 			நோய்,N                              	1
story109.txt	2    	தொற்றை                                            	N_NN           	I-NP 			தொற்று,N                            	1)
story109.txt	3    	நிர்வகிக்க                                    	V_VM_VNF_INF   	B-VGNF			நிர்வகி,V                           	-    
story109.txt	4    	,                            	RD_PUNC        	I-VGNF			&comma;,punc                       	-    
story109.txt	5    	நகராட்சி                                     	N_NN           	B-NP 			நகராட்சி,N                          	-    
story109.txt	6    	அதிகாரிகள்                                   	N_NN           	I-NP 			அதிகாரி,N                          	-    
story109.txt	7    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story109.txt	8    	ஊழியர்கள்                                     	N_NN           	B-NP 			ஊழியர்,N                            	-    
story109.txt	9    	எடுத்த                                            	V_VM_VNF_RP    	B-VGNF			எடு,V                              	-    
story109.txt	10   	நடவடிக்கைகள்                                  	N_NN           	B-NP 			நடவடிக்கை,N                         	-    
story109.txt	11   	மதிப்பாய்வு                                   	N_NN           	B-NP 			மதிப்பாய்வு,N,,,                     	-    
story109.txt	12   	செய்யப்பட்டன                                   	V_VM_VF        	B-VGF			செய்யப்படு,V                         	-    
story109.txt	13   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	நகர்ப்புற                                     	N_NN           	B-NP 			நகர்ப்புறம்,N                         	-    
story109.txt	1    	குடியிருப்புகளில்                         	N_NN           	I-NP 			குடியிருப்பு,N                      	-    
story109.txt	2    	கொவிட்-19                                    	N_NN           	B-NP 			கொவிட்-19,N,,,                      	(1
story109.txt	3    	ஐ                                           	RD_PUNC        	I-NP 			ஐ,N                                	1)
story109.txt	4    	தடுப்பதற்காக                                  	RB             	B-RBP			தடு,V                              	-    
story109.txt	5    	புதிய                                            	JJ             	B-NP 			புதிய,ADJ                          	-    
story109.txt	6    	வழிகாட்டுதல்கள்                            	N_NN           	I-NP 			வழிகாட்டுதல்,N                       	-    
story109.txt	7    	பகிரப்பட்டு                                   	V_VM_VNF_VBN   	B-VGF			பகிர்,V                             	-    
story109.txt	8    	வருவதாக                                     	RB             	I-VGF			வா,V                               	-    
story109.txt	9    	தெரிவிக்கப்பட்டது                          	V_VM_VF        	I-VGF			தெரிவி,V                           	-    
story109.txt	10   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	இந்த                                              	DM_DMR         	B-NP 			இந்த,ADJ                            	-    
story109.txt	1    	திட்டத்தின்                                    	N_NN           	I-NP 			திட்டம்,N                            	-    
story109.txt	2    	சிறப்பம்சங்கள்                                  	N_NN           	B-NP 			சிறப்பம்சம்,N                         	-    
story109.txt	3    	விவாதிக்கப்பட்டன                           	V_VM_VF        	B-VGF			விவாதி,V                           	-    
story109.txt	4    	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	இதுவரை                                      	RB             	B-RBP			இதுவரை,ADV                         	-    
story109.txt	1    	மொத்தம்                                            	N_NN           	B-NP 			மொத்தம்,N                            	-    
story109.txt	2    	30,150                       	QT_QTC         	B-NP 			30,150                             	-    
story109.txt	3    	பேர்                                              	N_NN           	I-NP 			பேர்,N                              	-    
story109.txt	4    	குணமாகியுள்ளனர்                           	V_VM_VF        	B-VGF			குணமாகு,V                          	-    
story109.txt	5    	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	கடந்த                                             	JJ             	B-NP 			கடந்த,ADJ                           	-    
story109.txt	1    	24                           	QT_QTC         	I-NP 			24,num                             	-    
story109.txt	2    	மணிநேரத்தில்                                  	N_NN           	I-NP 			மணிநேரம்,N                          	-    
story109.txt	3    	2233                         	QT_QTC         	B-NP 			2233,num                           	-    
story109.txt	4    	நோயாளிகள்                                    	N_NN           	I-NP 			நோயாளி,N                           	-    
story109.txt	5    	குணமடைந்துள்ளனர்                           	V_VM_VF        	B-VGF			குணமடை,V                           	-    
story109.txt	6    	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	இந்த                                              	DM_DMR         	B-NP 			இந்த,ADJ                            	(1
story109.txt	1    	நோயில்                                            	N_NN           	I-NP 			நோய்,N                              	1)
story109.txt	2    	இருந்து                                      	V_VM_VNF_VBN   	B-VGNF			இரு,V                              	-    
story109.txt	3    	மீண்டவர்கள்                                     	N_NN           	B-NP 			மீள்,V                               	-    
story109.txt	4    	35.09%                       	QT_QTC         	B-NP 			35.09%,unk                         	-    
story109.txt	5    	பேர்                                              	N_NN           	I-NP 			பேர்,N                              	-    

story109.txt	0    	உறுதிப்படுத்தப்பட்ட                         	JJ             	B-NP 			உறுதிப்படுத்து,V                     	-    
story109.txt	1    	மொத்த                                             	N_NN           	I-NP 			மொத்து,V                            	-    
story109.txt	2    	நோய்                                              	N_NN           	I-NP 			நோய்,N                              	-    
story109.txt	3    	தொற்றாளர்களின்                             	N_NN           	I-NP 			தொற்றாளர்,N,,,                       	-    
story109.txt	4    	எண்ணிக்கை                                     	N_NN           	I-NP 			எண்ணிக்கை,N                          	-    
story109.txt	5    	இப்போது                                      	RB             	B-RBP			இப்போது,ADV                         	-    
story109.txt	6    	85,940                       	QT_QTC         	B-NP 			85,940                             	-    
story109.txt	7    	ஆகும்                                             	V_VM_VF        	B-VGF			ஆகும்,V                             	-    
story109.txt	8    	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	நேற்று                                            	N_NN           	B-NP 			நேற்று,ADV                          	-    
story109.txt	1    	முதல்                                             	PSP            	B-BLK			முதல்,N                             	-    
story109.txt	2    	,                            	RD_PUNC        	I-BLK			&comma;,punc                       	-    
story109.txt	3    	இந்தியாவில்                                   	N_NNP          	B-NP 			இந்தியா,N                           	-    
story109.txt	4    	உறுதிப்படுத்தப்பட்ட                         	V_VM_VNF_RP    	B-VGNF			உறுதிப்படுத்து,V                     	-    
story109.txt	5    	கொவிட்-19                                    	N_NNP          	B-NP 			கொவிட்-19,N,,,                      	-    
story109.txt	6    	நோய்                                              	N_NN           	I-NP 			நோய்,N                              	-    
story109.txt	7    	தொற்றாளர்கள்                                   	N_NN           	I-NP 			தொற்றாளர்கள்,N,,PL,                   	-    
story109.txt	8    	எண்ணிக்கை                                     	N_NN           	I-NP 			எண்ணிக்கை,N                          	-    
story109.txt	9    	3970                         	QT_QTC         	B-NP 			3970,num                           	-    
story109.txt	10   	அதிகரித்துள்ளது                           	V_VM_VF        	B-VGF			அதிகரி,V                           	-    
story109.txt	11   	குறிப்பிடப்பட்டுள்ளது             	V_VM_VF        	I-VGF			குறிப்பிடு,V                        	-    
story109.txt	12   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	கொவிட்-19                                    	N_NN           	B-NP 			கொவிட்-19,N,,,                      	(1)
story109.txt	1    	தொடர்பான                                     	JJ             	B-NP 			தொடர்பு,N                           	-    
story109.txt	2    	தொழில்நுட்ப                                   	N_NN           	I-NP 			தொழில்நுட்ப,ADJ                      	-    
story109.txt	3    	சிக்கல்கள்                                     	N_NN           	B-NP 			சிக்கல்,N                            	-    
story109.txt	4    	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	5    	வழிகாட்டுதல்கள்                            	N_NN           	B-NP 			வழிகாட்டுதல்,N                       	-    
story109.txt	6    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story109.txt	7    	ஆலோசனைகள்                                    	N_NN           	B-NP 			ஆலோசனை,N                           	-    
story109.txt	8    	குறித்த                                      	PSP            	B-BLK			குறித்த,ADJ                         	-    
story109.txt	9    	அனைத்து                                      	N_NN           	B-NP 			அனைத்து,ADJ                         	-    
story109.txt	10   	உண்மையான                                     	JJ             	I-NP 			உண்மை,N                             	-    
story109.txt	11   	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story109.txt	12   	புதுப்பிக்கப்பட்ட                           	JJ             	B-NP 			புதுப்பி,V                          	-    
story109.txt	13   	தகவல்களுக்கும்                             	N_NN           	I-NP 			தகவல்,N                             	-    
story109.txt	14   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story109.txt	15   	தயவுசெய்து                                   	RB             	B-RBP			தயவுசெய்து,ADV                      	-    
story109.txt	16   	https://www.mohfw.gov.in/	N_NNP          	B-NP 			ஹ்ட்ட்ப்ஸ்://த்த்த்.மோஹ்ங்த்.gஓவ்.இந்/,unk      	-    
story109.txt	17   	and                          	N_NN           	I-NP 			அந்d,unk                            	-    
story109.txt	18   	@                       	RD_PUNC        	I-NP 			@,unk                              	-    
story109.txt	19   	MoHFW_INDIA              	N_NNP          	B-NP 			Mஓஃஞ்W_ஈண்Dஈஆ,unk                    	-    
story109.txt	20   	என்ற                                              	CC_CCS         	B-CCP			என்ற,ADV                            	-    
story109.txt	21   	இணையதளங்களை                                  	N_NN           	B-NP 			இணையதளம்,N                          	-    
story109.txt	22   	பார்வையிடவும்                             	V_VM_VF        	B-VGF			பார்வையிடு,V                        	-    
story109.txt	23   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	கொவிட்-19                                    	N_NN           	B-NP 			கொவிட்-19,N,,,                      	(1)
story109.txt	1    	தொடர்பான                                     	JJ             	I-NP 			தொடர்பு,N                           	-    
story109.txt	2    	கேள்விகள்                                     	N_NN           	I-NP 			கேள்வி,N                            	-    
story109.txt	3    	இருந்தால்                                     	CC_CCS         	B-CCP			இரு,V                              	-    
story109.txt	4    	,                            	RD_PUNC        	I-CCP			&comma;,punc                       	-    
story109.txt	5    	தயவுசெய்து                                   	RB             	B-RBP			தயவுசெய்து,ADV                      	-    
story109.txt	6    	சுகாதார                                     	N_NN           	B-NP 			சுகாதார,ADJ                        	-    
story109.txt	7    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story109.txt	8    	குடும்ப                                      	N_NN           	B-NP 			குடும்பம்,N                          	-    
story109.txt	9    	நல                                               	N_NN           	I-NP 			நலம்,N                              	-    
story109.txt	10   	அமைச்சகத்தின்                                  	N_NN           	I-NP 			அமைச்சகம்,N                          	-    
story109.txt	11   	உதவிமைய                                     	N_NN           	B-NP 			உதவிமையம்,N,,,                      	-    
story109.txt	12   	எண்                                               	N_NN           	I-NP 			எண்,N                               	-    
story109.txt	13   	.                            	RD_PUNC        	I-NP 			&dot;,punc                         	-    
story109.txt	14   	:                       	RD_PUNC        	I-NP 			:,punc                             	-    
story109.txt	15   	+                       	RD_SYM         	B-NP 			,உந்க்                               	-    
story109.txt	16   	91-11-23978046           	QT_QTC         	I-NP 			91-11-23978046,num                 	-    
story109.txt	17   	அல்லது                                            	CC_CCD         	B-CCP			அல்லது,CONJ                         	-    
story109.txt	18   	1075                         	QT_QTC         	B-NP 			1075,num                           	-    
story109.txt	19   	(கட்டணமில்லாது                            	RP_NEG         	I-NP 			(கட்டணமில்லாது,unk                   	-    
story109.txt	20   	)                            	RD_SYM         	I-NP 			),punc                             	-    
story109.txt	21   	ஐ                                           	QT_QTC         	B-NP 			ஐ,N                                	-    
story109.txt	22   	தொடர்பு                                      	N_NN           	I-NP 			தொடர்பு,N                           	-    
story109.txt	23   	கொள்ளவும்                                     	V_VM_VF        	B-VGF			கொள்,V                              	-    
story109.txt	24   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story109.txt	0    	கொவிட்                                            	N_NNP          	B-NP 			கொவிட்,N,,,                         	(1
story109.txt	1    	-                            	RD_SYM         	I-NP 			-,punc                             	1
story109.txt	2    	19                           	QT_QTC         	B-NP 			19,num                             	1)
story109.txt	3    	தொடர்பாக                                     	RB             	B-RBP			தொடர்பு,N                           	-    
story109.txt	4    	மாநிலங்கள்                                    	N_NN           	B-NP 			மாநிலம்,N                           	-    
story109.txt	5    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story109.txt	6    	யூனியன்                                      	N_NNP          	B-NP 			யூனியன்,N                           	-    
story109.txt	7    	பிரதேசங்களின்                             	N_NN           	I-NP 			பிரதேசம்,N                          	-    
story109.txt	8    	உதவி                                             	N_NN           	I-NP 			உதவி,N                             	-    
story109.txt	9    	மைய                                              	N_NN           	I-NP 			மைய,ADJ                            	-    
story109.txt	10   	எண்களின்                                      	N_NN           	I-NP 			எண்,N                               	-    
story109.txt	11   	பட்டியலும்                                    	N_NN           	I-NP 			பட்டியல்,N                           	-    
story109.txt	12   	https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf	N_NNP          	B-NP 			ஹ்ட்ட்ப்ஸ்://த்த்த்.மோஹ்ங்த்.gஓவ்.இந்/ப்dங்/சோரோந்வவிருஸ்ஹேல்ப்லிநேநும்bஏர்.ப்dங்,unk	-    
story109.txt	13   	என்ற                                              	CC_CCS         	B-CCP			என்ற,ADV                            	-    
story109.txt	14   	இணையதளத்தில்                                  	N_NN           	B-NP 			இணையதளம்,N                          	-    
story109.txt	15   	கிடைக்கிறது                                  	V_VM_VF        	B-VGF			கிடை,V                             	-    
story109.txt	16   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

#end document
#begin document (story10.txt); part 000
story10.txt	tok_No	Token				POS		Anaphora     Coreference
story10.txt	0    	பள்ளிப்                                            	N_NN           	B-NP 			பள்ளி,N                             	-    
story10.txt	1    	பாடத்திட்டத்தில்                            	N_NN           	I-NP 			பாடத்திட்டம்,N                        	-    
story10.txt	2    	யோகாவை                                      	N_NN           	B-NP 			யோகா,N                             	-    
story10.txt	3    	சேர்க்க                                            	V_VM_VNF_INF   	B-VGNF			சேர்,V                              	-    
story10.txt	4    	மத்திய                                            	JJ             	B-NP 			மத்திய,ADJ,,,                       	(1
story10.txt	5    	அமைச்சர்                                      	N_NN           	I-NP 			அமைச்சர்,N                           	1)
story10.txt	6    	திரு.தர்மேந்திர                           	N_NNP          	B-NP 			திரு.தர்மேந்திர,N,M,,                	(1
story10.txt	7    	பிரதான்                                      	N_NN           	I-NP 			பிரதான்,N                           	1)
story10.txt	8    	பரிந்துரை                                    	N_NN           	I-NP 			பரிந்துரை,N                         	-    

story10.txt	0    	மத்திய                                            	JJ             	B-NP 			மத்திய,ADJ,,,                       	(1
story10.txt	1    	கல்வி                                             	N_NN           	I-NP 			கல்வி,N                             	1
story10.txt	2    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	1
story10.txt	3    	திறன்                                             	N_NN           	B-NP 			திறன்,N                             	1
story10.txt	4    	மேம்பாடு                                     	N_NN           	I-NP 			மேம்பாடு,N                          	1
story10.txt	5    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	1
story10.txt	6    	தொழில்முனைவு                             	N_NN           	B-NP 			தொழில்முனைவு,N,,,                   	1
story10.txt	7    	அமைச்சர்                                      	N_NN           	I-NP 			அமைச்சர்,N                           	1)
story10.txt	8    	திரு.தர்மேந்திர                           	N_NNP          	B-NP 			திரு.தர்மேந்திர,N,M,,                	(1
story10.txt	9    	பிரதான்                                      	N_NNP          	I-NP 			பிரதான்,N                           	1)
story10.txt	10   	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story10.txt	11   	தேசிய                                            	N_NN           	B-NP 			தேசியம்,N                           	-    
story10.txt	12   	யோகா                                             	N_NN           	I-NP 			யோகா,N                             	-    
story10.txt	13   	ஒலிம்பியாட்-                                  	N_NNP          	B-NP 			ஒலிம்பியா,N                         	-    
story10.txt	14   	2022                         	QT_QTC         	I-NP 			2022,num                           	-    
story10.txt	15   	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story10.txt	16   	வினாடி-வினா                             	N_NNP          	B-NP 			வினாடி-வினா,N,,,                   	-    
story10.txt	17   	போட்டியைத்                                    	N_NN           	I-NP 			போட்டி,N                            	-    
story10.txt	18   	தொடங்கி                                      	V_VM_VNF_VBN   	B-VGF			தொடங்கு,V                           	-    
story10.txt	19   	வைத்தார்                                      	V_VM_VF        	I-VGF			வை,V                               	-    
story10.txt	20   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story10.txt	0    	மத்திய                                            	JJ             	B-NP 			மத்திய,ADJ,,,                       	-    
story10.txt	1    	கல்வித்துறை                                   	N_NN           	I-NP 			கல்வித்துறை,N                        	-    
story10.txt	2    	இணையமைச்சர்                                   	N_NN           	I-NP 			இணையமைச்சர்,N                        	-    
story10.txt	3    	திரு.சுபாஷ்                                  	N_NNP          	B-NP 			திரு.சுபாஷ்,N,M,,                   	-    
story10.txt	4    	சர்க்காரும்                                    	N_NN           	I-NP 			சர்க்கார்,N                           	-    
story10.txt	5    	நிகழ்ச்சியில்                                  	N_NN           	B-NP 			நிகழ்ச்சி,N                          	-    
story10.txt	6    	கலந்துகொண்டார்                             	V_VM_VF        	B-VGF			கலந்துகொள்,V                         	-    
story10.txt	7    	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story10.txt	0    	மத்திய                                            	JJ             	B-NP 			மத்திய,ADJ,,,                       	-    
story10.txt	1    	கல்வி                                             	N_NN           	I-NP 			கல்வி,N                             	-    
story10.txt	2    	அமைச்சகமும்                                   	N_NN           	I-NP 			அமைச்சகம்,N                          	-    
story10.txt	3    	,                            	RD_PUNC        	I-NP 			&comma;,punc                       	-    
story10.txt	4    	கல்வி                                             	N_NN           	B-NP 			கல்வி,N                             	-    
story10.txt	5    	ஆராய்ச்சி                                     	N_NN           	I-NP 			ஆராய்ச்சி,N                          	-    
story10.txt	6    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story10.txt	7    	பயிற்சிக்கான                                  	JJ             	B-NP 			பயிற்சி,N                           	-    
story10.txt	8    	தேசிய                                            	N_NN           	I-NP 			தேசியம்,N                           	-    
story10.txt	9    	கவுன்சிலும்                                   	N_NN           	I-NP 			கவுன்சில்,N                          	-    
story10.txt	10   	இணைந்து                                      	V_VM_VNF_VBN   	B-VGNF			இணை,V                              	-    
story10.txt	11   	,                            	RD_PUNC        	I-VGNF			&comma;,punc                       	-    
story10.txt	12   	ஜூன்                                              	N_NNP          	B-NP 			ஜூன்,N                              	-    
story10.txt	13   	18                           	QT_QTC         	I-NP 			18,num                             	-    
story10.txt	14   	முதல்                                             	PSP            	B-BLK			முதல்,N                             	-    
story10.txt	15   	20ஆம்                                             	QT_QTO         	B-NP 			20,num                             	-    
story10.txt	16   	தேதி                                             	N_NN           	I-NP 			தேதி,N                             	-    
story10.txt	17   	வரை                                              	PSP            	B-BLK			வரை,PSP                            	-    
story10.txt	18   	தேசிய                                            	N_NN           	B-NP 			தேசியம்,N                           	-    
story10.txt	19   	யோகா                                             	N_NN           	I-NP 			யோகா,N                             	-    
story10.txt	20   	ஒலிம்பியாட்                                   	N_NNP          	B-NP 			ஒலிம்பியா,N                         	-    
story10.txt	21   	-ஐ                                               	N_NN           	I-NP 			ஐ,N                                	-    
story10.txt	22   	நடத்துகின்றன                                  	V_VM_VF        	B-VGF			நடத்து,V                            	-    
story10.txt	23   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story10.txt	0    	இந்த                                              	DM_DMR         	B-NP 			இந்த,ADJ                            	-    
story10.txt	1    	ஆண்டு                                             	N_NN           	I-NP 			ஆண்டு,N                             	-    
story10.txt	2    	26                           	QT_QTC         	B-NP 			26,num                             	-    
story10.txt	3    	மாநிலங்கள்                                    	N_NN           	I-NP 			மாநிலம்,N                           	-    
story10.txt	4    	மற்றும்                                            	CC_CCD         	B-CCP			மற்றும்,CONJ                         	-    
story10.txt	5    	யூனியன்                                      	N_NNP          	B-NP 			யூனியன்,N                           	-    
story10.txt	6    	பிரதேசங்களை                                  	N_NN           	I-NP 			பிரதேசம்,N                          	-    
story10.txt	7    	சேர்ந்த                                            	V_VM_VNF_RP    	B-VGNF			சேர்,V                              	-    
story10.txt	8    	600                          	QT_QTC         	B-NP 			600,num                            	-    
story10.txt	9    	மாணவர்கள்                                     	N_NN           	I-NP 			மாணவர்,N                            	-    
story10.txt	10   	இதில்                                             	PR_PRP         	B-NP 			இது,PN                             	-    
story10.txt	11   	கலந்துகொள்வார்கள்                           	V_VM_VF        	B-VGF			கலந்துகொள்,V                         	-    
story10.txt	12   	.                            	RD_PUNC        	I-VGF			&dot;,punc                         	-    

story10.txt	0    	நிகழ்ச்சியில்                                  	N_NN           	B-NP 			நிகழ்ச்சி,N                          	-    
story10.txt	1    	பேசிய                                            	V_VM_VNF_RP    	B-VGNF			பேசு,V                             	-    
story10.txt	2    	அமைச்சர்                                      	N_NN           	B-NP 			அமைச்சர்,N                           	(1)
story10.txt	3    	திரு.பிரதான்                             	N_NNP          	B-NP 			திரு.பிரதான்,N,M,,                  	(1)
